JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2460854.38039108,7.754,0.005,,CV,HDR,,000-BJW-675,664-074554,X40392AME,|VMAGINS=-15.648|CMAGINS=-12.110|CREFMAG=11.292|CREFERR=0.007|KMAGINS=-10.674|KREFMAG=12.672|KREFERR=0.013,0,1.282,Z,-12.11,-10.674,2460854.37829,RR Lyr,AAVSO,STD,,,,
2460854.38049107,7.779,0.005,,CV,HDR,,000-BJW-675,664-074554,X40392AME,|VMAGINS=-15.640|CMAGINS=-12.126|CREFMAG=11.292|CREFERR=0.007|KMAGINS=-10.695|KREFMAG=12.672|KREFERR=0.013,0,1.281,Z,-12.126,-10.695,2460854.37839,RR Lyr,AAVSO,STD,,,,
2460854.38058106,7.785,0.005,,CV,HDR,,000-BJW-675,664-074554,X40392AME,|VMAGINS=-15.635|CMAGINS=-12.127|CREFMAG=11.292|CREFERR=0.007|KMAGINS=-10.708|KREFMAG=12.672|KREFERR=0.013,0,1.281,Z,-12.127,-10.708,2460854.37848,RR Lyr,AAVSO,STD,,,,
2460854.38067105,7.811,0.005,,CV,HDR,,000-BJW-675,664-074554,X40392AME,|VMAGINS=-15.632|CMAGINS=-12.151|CREFMAG=11.292|CREFERR=0.007|KMAGINS=-10.724|KREFMAG=12.672|KREFERR=0.014,0,1.28,Z,-12.151,-10.724,2460854.37857,RR Lyr,AAVSO,STD,,,,
2460854.38077104,7.783,0.005,,CV,HDR,,000-BJW-675,664-074554,X40392AME,|VMAGINS=-15.638|CMAGINS=-12.129|CREFMAG=11.292|CREFERR=0.007|KMAGINS=-10.722|KREFMAG=12.672|KREFERR=0.013,0,1.28,Z,-12.129,-10.722,2460854.37867,RR Lyr,AAVSO,STD,,,,
2460854.38086103,7.789,0.005,,CV,HDR,,000-BJW-675,664-074554,X40392AME,|VMAGINS=-15.625|CMAGINS=-12.122|CREFMAG=11.292|CREFERR=0.007|KMAGINS=-10.677|KREFMAG=12.672|KREFERR=0.013,0,1.279,Z,-12.122,-10.677,2460854.37876,RR Lyr,AAVSO,STD,,,,
2460854.38095103,7.79,0.005,,CV,HDR,,000-BJW-675,664-074554,X40392AME,|VMAGINS=-15.627|CMAGINS=-12.125|CREFMAG=11.292|CREFERR=0.007|KMAGINS=-10.703|KREFMAG=12.672|KREFERR=0.013,0,1.279,Z,-12.125,-10.703,2460854.37885,RR Lyr,AAVSO,STD,,,,
2460854.38105102,7.794,0.005,,CV,HDR,,000-BJW-675,664-074554,X40392AME,|VMAGINS=-15.620|CMAGINS=-12.123|CREFMAG=11.292|CREFERR=0.007|KMAGINS=-10.663|KREFMAG=12.672|KREFERR=0.014,0,1.278,Z,-12.123,-10.663,2460854.37895,RR Lyr,AAVSO,STD,,,,
2460854.38114101,7.775,0.005,,CV,HDR,,000-BJW-675,664-074554,X40392AME,|VMAGINS=-15.639|CMAGINS=-12.121|CREFMAG=11.292|CREFERR=0.007|KMAGINS=-10.704|KREFMAG=12.672|KREFERR=0.013,0,1.278,Z,-12.121,-10.704,2460854.37904,RR Lyr,AAVSO,STD,,,,
2460854.381231,7.815,0.005,,CV,HDR,,000-BJW-675,664-074554,X40392AME,|VMAGINS=-15.630|CMAGINS=-12.153|CREFMAG=11.292|CREFERR=0.007|KMAGINS=-10.702|KREFMAG=12.672|KREFERR=0.013,0,1.277,Z,-12.153,-10.702,2460854.37913,RR Lyr,AAVSO,STD,,,,
2460854.38132099,7.806,0.005,,CV,HDR,,000-BJW-675,664-074554,X40392AME,|VMAGINS=-15.637|CMAGINS=-12.152|CREFMAG=11.292|CREFERR=0.007|KMAGINS=-10.679|KREFMAG=12.672|KREFERR=0.014,0,1.277,Z,-12.152,-10.679,2460854.37922,RR Lyr,AAVSO,STD,,,,
2460854.38142098,7.782,0.005,,CV,HDR,,000-BJW-675,664-074554,X40392AME,|VMAGINS=-15.644|CMAGINS=-12.133|CREFMAG=11.292|CREFERR=0.007|KMAGINS=-10.731|KREFMAG=12.672|KREFERR=0.013,0,1.277,Z,-12.133,-10.731,2460854.37932,RR Lyr,AAVSO,STD,,,,
2460854.38151098,7.789,0.005,,CV,HDR,,000-BJW-675,664-074554,X40392AME,|VMAGINS=-15.633|CMAGINS=-12.130|CREFMAG=11.292|CREFERR=0.007|KMAGINS=-10.701|KREFMAG=12.672|KREFERR=0.013,0,1.277,Z,-12.13,-10.701,2460854.37941,RR Lyr,AAVSO,STD,,,,
2460854.38160097,7.791,0.005,,CV,HDR,,000-BJW-675,664-074554,X40392AME,|VMAGINS=-15.634|CMAGINS=-12.132|CREFMAG=11.292|CREFERR=0.007|KMAGINS=-10.673|KREFMAG=12.672|KREFERR=0.014,0,1.277,Z,-12.132,-10.673,2460854.3795,RR Lyr,AAVSO,STD,,,,
2460854.38170096,7.786,0.005,,CV,HDR,,000-BJW-675,664-074554,X40392AME,|VMAGINS=-15.626|CMAGINS=-12.120|CREFMAG=11.292|CREFERR=0.007|KMAGINS=-10.704|KREFMAG=12.672|KREFERR=0.013,0,1.276,Z,-12.12,-10.704,2460854.3796,RR Lyr,AAVSO,STD,,,,
2460854.38179095,7.784,0.005,,CV,HDR,,000-BJW-675,664-074554,X40392AME,|VMAGINS=-15.630|CMAGINS=-12.123|CREFMAG=11.292|CREFERR=0.007|KMAGINS=-10.716|KREFMAG=12.672|KREFERR=0.013,0,1.276,Z,-12.123,-10.716,2460854.37969,RR Lyr,AAVSO,STD,,,,
2460854.38188094,7.782,0.005,,CV,HDR,,000-BJW-675,664-074554,X40392AME,|VMAGINS=-15.618|CMAGINS=-12.108|CREFMAG=11.292|CREFERR=0.007|KMAGINS=-10.715|KREFMAG=12.672|KREFERR=0.012,0,1.275,Z,-12.108,-10.715,2460854.37978,RR Lyr,AAVSO,STD,,,,
2460854.38198093,7.781,0.005,,CV,HDR,,000-BJW-675,664-074554,X40392AME,|VMAGINS=-15.640|CMAGINS=-12.130|CREFMAG=11.292|CREFERR=0.007|KMAGINS=-10.727|KREFMAG=12.672|KREFERR=0.012,0,1.275,Z,-12.13,-10.727,2460854.37988,RR Lyr,AAVSO,STD,,,,
2460854.38207092,7.805,0.005,,CV,HDR,,000-BJW-675,664-074554,X40392AME,|VMAGINS=-15.622|CMAGINS=-12.136|CREFMAG=11.292|CREFERR=0.007|KMAGINS=-10.723|KREFMAG=12.672|KREFERR=0.013,0,1.274,Z,-12.136,-10.723,2460854.37997,RR Lyr,AAVSO,STD,,,,
2460854.38216092,7.785,0.005,,CV,HDR,,000-BJW-675,664-074554,X40392AME,|VMAGINS=-15.629|CMAGINS=-12.123|CREFMAG=11.292|CREFERR=0.007|KMAGINS=-10.705|KREFMAG=12.672|KREFERR=0.012,0,1.274,Z,-12.123,-10.705,2460854.38006,RR Lyr,AAVSO,STD,,,,
2460854.38226091,7.802,0.005,,CV,HDR,,000-BJW-675,664-074554,X40392AME,|VMAGINS=-15.625|CMAGINS=-12.135|CREFMAG=11.292|CREFERR=0.007|KMAGINS=-10.702|KREFMAG=12.672|KREFERR=0.013,0,1.273,Z,-12.135,-10.702,2460854.38016,RR Lyr,AAVSO,STD,,,,
2460854.3823509,7.799,0.005,,CV,HDR,,000-BJW-675,664-074554,X40392AME,|VMAGINS=-15.619|CMAGINS=-12.126|CREFMAG=11.292|CREFERR=0.007|KMAGINS=-10.724|KREFMAG=12.672|KREFERR=0.012,0,1.273,Z,-12.126,-10.724,2460854.38025,RR Lyr,AAVSO,STD,,,,
2460854.38244089,7.778,0.005,,CV,HDR,,000-BJW-675,664-074554,X40392AME,|VMAGINS=-15.630|CMAGINS=-12.117|CREFMAG=11.292|CREFERR=0.007|KMAGINS=-10.709|KREFMAG=12.672|KREFERR=0.013,0,1.272,Z,-12.117,-10.709,2460854.38034,RR Lyr,AAVSO,STD,,,,
2460854.38253088,7.793,0.005,,CV,HDR,,000-BJW-675,664-074554,X40392AME,|VMAGINS=-15.645|CMAGINS=-12.146|CREFMAG=11.292|CREFERR=0.007|KMAGINS=-10.711|KREFMAG=12.672|KREFERR=0.013,0,1.272,Z,-12.146,-10.711,2460854.38043,RR Lyr,AAVSO,STD,,,,
2460854.38263087,7.783,0.005,,CV,HDR,,000-BJW-675,664-074554,X40392AME,|VMAGINS=-15.622|CMAGINS=-12.113|CREFMAG=11.292|CREFERR=0.007|KMAGINS=-10.702|KREFMAG=12.672|KREFERR=0.014,0,1.271,Z,-12.113,-10.702,2460854.38053,RR Lyr,AAVSO,STD,,,,
2460854.38272087,7.795,0.005,,CV,HDR,,000-BJW-675,664-074554,X40392AME,|VMAGINS=-15.627|CMAGINS=-12.131|CREFMAG=11.292|CREFERR=0.007|KMAGINS=-10.705|KREFMAG=12.672|KREFERR=0.013,0,1.271,Z,-12.131,-10.705,2460854.38062,RR Lyr,AAVSO,STD,,,,
2460854.38281086,7.82,0.005,,CV,HDR,,000-BJW-675,664-074554,X40392AME,|VMAGINS=-15.615|CMAGINS=-12.142|CREFMAG=11.292|CREFERR=0.007|KMAGINS=-10.706|KREFMAG=12.672|KREFERR=0.013,0,1.271,Z,-12.142,-10.706,2460854.38071,RR Lyr,AAVSO,STD,,,,
2460854.38291085,7.783,0.005,,CV,HDR,,000-BJW-675,664-074554,X40392AME,|VMAGINS=-15.649|CMAGINS=-12.140|CREFMAG=11.292|CREFERR=0.007|KMAGINS=-10.753|KREFMAG=12.672|KREFERR=0.012,0,1.271,Z,-12.14,-10.753,2460854.38081,RR Lyr,AAVSO,STD,,,,
2460854.38300084,7.801,0.005,,CV,HDR,,000-BJW-675,664-074554,X40392AME,|VMAGINS=-15.614|CMAGINS=-12.123|CREFMAG=11.292|CREFERR=0.007|KMAGINS=-10.718|KREFMAG=12.672|KREFERR=0.012,0,1.271,Z,-12.123,-10.718,2460854.3809,RR Lyr,AAVSO,STD,,,,
2460854.38309083,7.779,0.005,,CV,HDR,,000-BJW-675,664-074554,X40392AME,|VMAGINS=-15.640|CMAGINS=-12.127|CREFMAG=11.292|CREFERR=0.007|KMAGINS=-10.711|KREFMAG=12.672|KREFERR=0.013,0,1.27,Z,-12.127,-10.711,2460854.38099,RR Lyr,AAVSO,STD,,,,
2460854.38319082,7.81,0.005,,CV,HDR,,000-BJW-675,664-074554,X40392AME,|VMAGINS=-15.617|CMAGINS=-12.136|CREFMAG=11.292|CREFERR=0.007|KMAGINS=-10.691|KREFMAG=12.672|KREFERR=0.012,0,1.27,Z,-12.136,-10.691,2460854.38109,RR Lyr,AAVSO,STD,,,,
2460854.38328082,7.788,0.005,,CV,HDR,,000-BJW-675,664-074554,X40392AME,|VMAGINS=-15.643|CMAGINS=-12.139|CREFMAG=11.292|CREFERR=0.007|KMAGINS=-10.708|KREFMAG=12.672|KREFERR=0.012,0,1.269,Z,-12.139,-10.708,2460854.38118,RR Lyr,AAVSO,STD,,,,
2460854.38338081,7.779,0.005,,CV,HDR,,000-BJW-675,664-074554,X40392AME,|VMAGINS=-15.645|CMAGINS=-12.132|CREFMAG=11.292|CREFERR=0.007|KMAGINS=-10.711|KREFMAG=12.672|KREFERR=0.013,0,1.269,Z,-12.132,-10.711,2460854.38128,RR Lyr,AAVSO,STD,,,,
2460854.3834708,7.811,0.005,,CV,HDR,,000-BJW-675,664-074554,X40392AME,|VMAGINS=-15.626|CMAGINS=-12.145|CREFMAG=11.292|CREFERR=0.007|KMAGINS=-10.682|KREFMAG=12.672|KREFERR=0.013,0,1.268,Z,-12.145,-10.682,2460854.38137,RR Lyr,AAVSO,STD,,,,
2460854.38356079,7.771,0.005,,CV,HDR,,000-BJW-675,664-074554,X40392AME,|VMAGINS=-15.648|CMAGINS=-12.128|CREFMAG=11.292|CREFERR=0.007|KMAGINS=-10.712|KREFMAG=12.672|KREFERR=0.013,0,1.268,Z,-12.128,-10.712,2460854.38146,RR Lyr,AAVSO,STD,,,,
2460854.3845607,7.796,0.005,,CV,HDR,,000-BJW-675,664-074554,X40392AME,|VMAGINS=-15.629|CMAGINS=-12.133|CREFMAG=11.292|CREFERR=0.007|KMAGINS=-10.705|KREFMAG=12.672|KREFERR=0.012,0,1.263,Z,-12.133,-10.705,2460854.38246,RR Lyr,AAVSO,STD,,,,
2460854.38465069,7.786,0.005,,CV,HDR,,000-BJW-675,664-074554,X40392AME,|VMAGINS=-15.642|CMAGINS=-12.137|CREFMAG=11.292|CREFERR=0.007|KMAGINS=-10.728|KREFMAG=12.672|KREFERR=0.012,0,1.263,Z,-12.137,-10.728,2460854.38255,RR Lyr,AAVSO,STD,,,,
2460854.38474068,7.784,0.005,,CV,HDR,,000-BJW-675,664-074554,X40392AME,|VMAGINS=-15.636|CMAGINS=-12.127|CREFMAG=11.292|CREFERR=0.007|KMAGINS=-10.679|KREFMAG=12.672|KREFERR=0.013,0,1.263,Z,-12.127,-10.679,2460854.38264,RR Lyr,AAVSO,STD,,,,
2460854.38483068,7.796,0.005,,CV,HDR,,000-BJW-675,664-074554,X40392AME,|VMAGINS=-15.628|CMAGINS=-12.132|CREFMAG=11.292|CREFERR=0.007|KMAGINS=-10.719|KREFMAG=12.672|KREFERR=0.013,0,1.263,Z,-12.132,-10.719,2460854.38273,RR Lyr,AAVSO,STD,,,,
2460854.38493067,7.772,0.005,,CV,HDR,,000-BJW-675,664-074554,X40392AME,|VMAGINS=-15.629|CMAGINS=-12.109|CREFMAG=11.292|CREFERR=0.007|KMAGINS=-10.721|KREFMAG=12.672|KREFERR=0.013,0,1.262,Z,-12.109,-10.721,2460854.38283,RR Lyr,AAVSO,STD,,,,
2460854.38502066,7.783,0.005,,CV,HDR,,000-BJW-675,664-074554,X40392AME,|VMAGINS=-15.633|CMAGINS=-12.124|CREFMAG=11.292|CREFERR=0.007|KMAGINS=-10.700|KREFMAG=12.672|KREFERR=0.013,0,1.262,Z,-12.124,-10.7,2460854.38292,RR Lyr,AAVSO,STD,,,,
2460854.38512065,7.78,0.005,,CV,HDR,,000-BJW-675,664-074554,X40392AME,|VMAGINS=-15.635|CMAGINS=-12.123|CREFMAG=11.292|CREFERR=0.007|KMAGINS=-10.684|KREFMAG=12.672|KREFERR=0.013,0,1.261,Z,-12.123,-10.684,2460854.38302,RR Lyr,AAVSO,STD,,,,
2460854.38521064,7.812,0.005,,CV,HDR,,000-BJW-675,664-074554,X40392AME,|VMAGINS=-15.609|CMAGINS=-12.129|CREFMAG=11.292|CREFERR=0.007|KMAGINS=-10.740|KREFMAG=12.672|KREFERR=0.012,0,1.261,Z,-12.129,-10.74,2460854.38311,RR Lyr,AAVSO,STD,,,,
2460854.38530063,7.772,0.005,,CV,HDR,,000-BJW-675,664-074554,X40392AME,|VMAGINS=-15.643|CMAGINS=-12.123|CREFMAG=11.292|CREFERR=0.007|KMAGINS=-10.692|KREFMAG=12.672|KREFERR=0.012,0,1.261,Z,-12.123,-10.692,2460854.3832,RR Lyr,AAVSO,STD,,,,
2460854.38539062,7.778,0.005,,CV,HDR,,000-BJW-675,664-074554,X40392AME,|VMAGINS=-15.633|CMAGINS=-12.119|CREFMAG=11.292|CREFERR=0.007|KMAGINS=-10.662|KREFMAG=12.672|KREFERR=0.013,0,1.26,Z,-12.119,-10.662,2460854.38329,RR Lyr,AAVSO,STD,,,,
2460854.38549062,7.786,0.005,,CV,HDR,,000-BJW-675,664-074554,X40392AME,|VMAGINS=-15.626|CMAGINS=-12.120|CREFMAG=11.292|CREFERR=0.007|KMAGINS=-10.712|KREFMAG=12.672|KREFERR=0.013,0,1.26,Z,-12.12,-10.712,2460854.38339,RR Lyr,AAVSO,STD,,,,
2460854.38558061,7.796,0.005,,CV,HDR,,000-BJW-675,664-074554,X40392AME,|VMAGINS=-15.645|CMAGINS=-12.148|CREFMAG=11.292|CREFERR=0.007|KMAGINS=-10.668|KREFMAG=12.672|KREFERR=0.014,0,1.259,Z,-12.148,-10.668,2460854.38348,RR Lyr,AAVSO,STD,,,,
2460854.3856706,7.762,0.005,,CV,HDR,,000-BJW-675,664-074554,X40392AME,|VMAGINS=-15.638|CMAGINS=-12.108|CREFMAG=11.292|CREFERR=0.007|KMAGINS=-10.715|KREFMAG=12.672|KREFERR=0.012,0,1.259,Z,-12.108,-10.715,2460854.38357,RR Lyr,AAVSO,STD,,,,
2460854.38577059,7.782,0.005,,CV,HDR,,000-BJW-675,664-074554,X40392AME,|VMAGINS=-15.652|CMAGINS=-12.141|CREFMAG=11.292|CREFERR=0.007|KMAGINS=-10.742|KREFMAG=12.672|KREFERR=0.012,0,1.258,Z,-12.141,-10.742,2460854.38367,RR Lyr,AAVSO,STD,,,,
2460854.38586058,7.805,0.005,,CV,HDR,,000-BJW-675,664-074554,X40392AME,|VMAGINS=-15.624|CMAGINS=-12.137|CREFMAG=11.292|CREFERR=0.007|KMAGINS=-10.685|KREFMAG=12.672|KREFERR=0.013,0,1.258,Z,-12.137,-10.685,2460854.38376,RR Lyr,AAVSO,STD,,,,
2460854.38595057,7.81,0.005,,CV,HDR,,000-BJW-675,664-074554,X40392AME,|VMAGINS=-15.606|CMAGINS=-12.124|CREFMAG=11.292|CREFERR=0.007|KMAGINS=-10.651|KREFMAG=12.672|KREFERR=0.013,0,1.257,Z,-12.124,-10.651,2460854.38385,RR Lyr,AAVSO,STD,,,,
2460854.38605057,7.811,0.005,,CV,HDR,,000-BJW-675,664-074554,X40392AME,|VMAGINS=-15.622|CMAGINS=-12.141|CREFMAG=11.292|CREFERR=0.007|KMAGINS=-10.747|KREFMAG=12.672|KREFERR=0.012,0,1.257,Z,-12.141,-10.747,2460854.38395,RR Lyr,AAVSO,STD,,,,
2460854.38614056,7.774,0.005,,CV,HDR,,000-BJW-675,664-074554,X40392AME,|VMAGINS=-15.647|CMAGINS=-12.129|CREFMAG=11.292|CREFERR=0.007|KMAGINS=-10.690|KREFMAG=12.672|KREFERR=0.013,0,1.257,Z,-12.129,-10.69,2460854.38404,RR Lyr,AAVSO,STD,,,,
2460854.38623055,7.787,0.005,,CV,HDR,,000-BJW-675,664-074554,X40392AME,|VMAGINS=-15.649|CMAGINS=-12.143|CREFMAG=11.292|CREFERR=0.007|KMAGINS=-10.724|KREFMAG=12.672|KREFERR=0.012,0,1.257,Z,-12.143,-10.724,2460854.38413,RR Lyr,AAVSO,STD,,,,
2460854.38633054,7.801,0.005,,CV,HDR,,000-BJW-675,664-074554,X40392AME,|VMAGINS=-15.643|CMAGINS=-12.152|CREFMAG=11.292|CREFERR=0.007|KMAGINS=-10.683|KREFMAG=12.672|KREFERR=0.013,0,1.256,Z,-12.152,-10.683,2460854.38423,RR Lyr,AAVSO,STD,,,,
2460854.38642053,7.771,0.005,,CV,HDR,,000-BJW-675,664-074554,X40392AME,|VMAGINS=-15.642|CMAGINS=-12.121|CREFMAG=11.292|CREFERR=0.007|KMAGINS=-10.656|KREFMAG=12.672|KREFERR=0.012,0,1.256,Z,-12.121,-10.656,2460854.38432,RR Lyr,AAVSO,STD,,,,
2460854.38651052,7.769,0.005,,CV,HDR,,000-BJW-675,664-074554,X40392AME,|VMAGINS=-15.645|CMAGINS=-12.122|CREFMAG=11.292|CREFERR=0.007|KMAGINS=-10.748|KREFMAG=12.672|KREFERR=0.012,0,1.256,Z,-12.122,-10.748,2460854.38441,RR Lyr,AAVSO,STD,,,,
2460854.38660052,7.77,0.005,,CV,HDR,,000-BJW-675,664-074554,X40392AME,|VMAGINS=-15.643|CMAGINS=-12.121|CREFMAG=11.292|CREFERR=0.007|KMAGINS=-10.735|KREFMAG=12.672|KREFERR=0.012,0,1.255,Z,-12.121,-10.735,2460854.3845,RR Lyr,AAVSO,STD,,,,
2460854.38670051,7.778,0.005,,CV,HDR,,000-BJW-675,664-074554,X40392AME,|VMAGINS=-15.644|CMAGINS=-12.130|CREFMAG=11.292|CREFERR=0.007|KMAGINS=-10.739|KREFMAG=12.672|KREFERR=0.013,0,1.255,Z,-12.13,-10.739,2460854.3846,RR Lyr,AAVSO,STD,,,,
2460854.3867905,7.769,0.005,,CV,HDR,,000-BJW-675,664-074554,X40392AME,|VMAGINS=-15.653|CMAGINS=-12.130|CREFMAG=11.292|CREFERR=0.007|KMAGINS=-10.733|KREFMAG=12.672|KREFERR=0.013,0,1.254,Z,-12.13,-10.733,2460854.38469,RR Lyr,AAVSO,STD,,,,
2460854.38688049,7.783,0.005,,CV,HDR,,000-BJW-675,664-074554,X40392AME,|VMAGINS=-15.641|CMAGINS=-12.132|CREFMAG=11.292|CREFERR=0.007|KMAGINS=-10.746|KREFMAG=12.672|KREFERR=0.012,0,1.254,Z,-12.132,-10.746,2460854.38478,RR Lyr,AAVSO,STD,,,,
2460854.38698048,7.79,0.005,,CV,HDR,,000-BJW-675,664-074554,X40392AME,|VMAGINS=-15.633|CMAGINS=-12.131|CREFMAG=11.292|CREFERR=0.007|KMAGINS=-10.694|KREFMAG=12.672|KREFERR=0.013,0,1.253,Z,-12.131,-10.694,2460854.38488,RR Lyr,AAVSO,STD,,,,
2460854.38707047,7.786,0.005,,CV,HDR,,000-BJW-675,664-074554,X40392AME,|VMAGINS=-15.663|CMAGINS=-12.157|CREFMAG=11.292|CREFERR=0.007|KMAGINS=-10.780|KREFMAG=12.672|KREFERR=0.012,0,1.253,Z,-12.157,-10.78,2460854.38497,RR Lyr,AAVSO,STD,,,,
2460854.38716046,7.825,0.005,,CV,HDR,,000-BJW-675,664-074554,X40392AME,|VMAGINS=-15.617|CMAGINS=-12.150|CREFMAG=11.292|CREFERR=0.007|KMAGINS=-10.732|KREFMAG=12.672|KREFERR=0.012,0,1.253,Z,-12.15,-10.732,2460854.38506,RR Lyr,AAVSO,STD,,,,
2460854.38726046,7.785,0.005,,CV,HDR,,000-BJW-675,664-074554,X40392AME,|VMAGINS=-15.643|CMAGINS=-12.135|CREFMAG=11.292|CREFERR=0.007|KMAGINS=-10.672|KREFMAG=12.672|KREFERR=0.013,0,1.253,Z,-12.135,-10.672,2460854.38516,RR Lyr,AAVSO,STD,,,,
2460854.38735045,7.794,0.005,,CV,HDR,,000-BJW-675,664-074554,X40392AME,|VMAGINS=-15.632|CMAGINS=-12.133|CREFMAG=11.292|CREFERR=0.007|KMAGINS=-10.707|KREFMAG=12.672|KREFERR=0.012,0,1.252,Z,-12.133,-10.707,2460854.38525,RR Lyr,AAVSO,STD,,,,
2460854.38744044,7.754,0.005,,CV,HDR,,000-BJW-675,664-074554,X40392AME,|VMAGINS=-15.649|CMAGINS=-12.110|CREFMAG=11.292|CREFERR=0.007|KMAGINS=-10.754|KREFMAG=12.672|KREFERR=0.012,0,1.252,Z,-12.11,-10.754,2460854.38534,RR Lyr,AAVSO,STD,,,,
2460854.38754043,7.78,0.005,,CV,HDR,,000-BJW-675,664-074554,X40392AME,|VMAGINS=-15.643|CMAGINS=-12.130|CREFMAG=11.292|CREFERR=0.007|KMAGINS=-10.725|KREFMAG=12.672|KREFERR=0.012,0,1.251,Z,-12.13,-10.725,2460854.38544,RR Lyr,AAVSO,STD,,,,
2460854.38763042,7.795,0.005,,CV,HDR,,000-BJW-675,664-074554,X40392AME,|VMAGINS=-15.646|CMAGINS=-12.149|CREFMAG=11.292|CREFERR=0.007|KMAGINS=-10.724|KREFMAG=12.672|KREFERR=0.013,0,1.251,Z,-12.149,-10.724,2460854.38553,RR Lyr,AAVSO,STD,,,,
2460854.38772041,7.794,0.005,,CV,HDR,,000-BJW-675,664-074554,X40392AME,|VMAGINS=-15.641|CMAGINS=-12.143|CREFMAG=11.292|CREFERR=0.007|KMAGINS=-10.694|KREFMAG=12.672|KREFERR=0.013,0,1.25,Z,-12.143,-10.694,2460854.38562,RR Lyr,AAVSO,STD,,,,
2460854.3878204,7.763,0.005,,CV,HDR,,000-BJW-675,664-074554,X40392AME,|VMAGINS=-15.657|CMAGINS=-12.127|CREFMAG=11.292|CREFERR=0.007|KMAGINS=-10.712|KREFMAG=12.672|KREFERR=0.013,0,1.25,Z,-12.127,-10.712,2460854.38572,RR Lyr,AAVSO,STD,,,,
2460854.3879104,7.783,0.005,,CV,HDR,,000-BJW-675,664-074554,X40392AME,|VMAGINS=-15.626|CMAGINS=-12.117|CREFMAG=11.292|CREFERR=0.007|KMAGINS=-10.694|KREFMAG=12.672|KREFERR=0.013,0,1.249,Z,-12.117,-10.694,2460854.38581,RR Lyr,AAVSO,STD,,,,
2460854.38800039,7.814,0.005,,CV,HDR,,000-BJW-675,664-074554,X40392AME,|VMAGINS=-15.633|CMAGINS=-12.155|CREFMAG=11.292|CREFERR=0.007|KMAGINS=-10.694|KREFMAG=12.672|KREFERR=0.012,0,1.249,Z,-12.155,-10.694,2460854.3859,RR Lyr,AAVSO,STD,,,,
2460854.38810038,7.803,0.005,,CV,HDR,,000-BJW-675,664-074554,X40392AME,|VMAGINS=-15.616|CMAGINS=-12.128|CREFMAG=11.292|CREFERR=0.007|KMAGINS=-10.654|KREFMAG=12.672|KREFERR=0.013,0,1.249,Z,-12.128,-10.654,2460854.386,RR Lyr,AAVSO,STD,,,,
2460854.38819037,7.792,0.005,,CV,HDR,,000-BJW-675,664-074554,X40392AME,|VMAGINS=-15.632|CMAGINS=-12.132|CREFMAG=11.292|CREFERR=0.007|KMAGINS=-10.709|KREFMAG=12.672|KREFERR=0.013,0,1.249,Z,-12.132,-10.709,2460854.38609,RR Lyr,AAVSO,STD,,,,
2460854.38828036,7.814,0.005,,CV,HDR,,000-BJW-675,664-074554,X40392AME,|VMAGINS=-15.627|CMAGINS=-12.149|CREFMAG=11.292|CREFERR=0.007|KMAGINS=-10.702|KREFMAG=12.672|KREFERR=0.013,0,1.249,Z,-12.149,-10.702,2460854.38618,RR Lyr,AAVSO,STD,,,,
2460854.38837036,7.811,0.005,,CV,HDR,,000-BJW-675,664-074554,X40392AME,|VMAGINS=-15.627|CMAGINS=-12.146|CREFMAG=11.292|CREFERR=0.007|KMAGINS=-10.737|KREFMAG=12.672|KREFERR=0.013,0,1.248,Z,-12.146,-10.737,2460854.38627,RR Lyr,AAVSO,STD,,,,
2460854.38847035,7.79,0.005,,CV,HDR,,000-BJW-675,664-074554,X40392AME,|VMAGINS=-15.644|CMAGINS=-12.142|CREFMAG=11.292|CREFERR=0.007|KMAGINS=-10.726|KREFMAG=12.672|KREFERR=0.013,0,1.248,Z,-12.142,-10.726,2460854.38637,RR Lyr,AAVSO,STD,,,,
2460854.38856034,7.791,0.005,,CV,HDR,,000-BJW-675,664-074554,X40392AME,|VMAGINS=-15.637|CMAGINS=-12.136|CREFMAG=11.292|CREFERR=0.007|KMAGINS=-10.723|KREFMAG=12.672|KREFERR=0.013,0,1.247,Z,-12.136,-10.723,2460854.38646,RR Lyr,AAVSO,STD,,,,
2460854.38865033,7.791,0.005,,CV,HDR,,000-BJW-675,664-074554,X40392AME,|VMAGINS=-15.636|CMAGINS=-12.135|CREFMAG=11.292|CREFERR=0.007|KMAGINS=-10.723|KREFMAG=12.672|KREFERR=0.013,0,1.247,Z,-12.135,-10.723,2460854.38655,RR Lyr,AAVSO,STD,,,,
2460854.38875032,7.812,0.005,,CV,HDR,,000-BJW-675,664-074554,X40392AME,|VMAGINS=-15.640|CMAGINS=-12.160|CREFMAG=11.292|CREFERR=0.007|KMAGINS=-10.687|KREFMAG=12.672|KREFERR=0.013,0,1.246,Z,-12.16,-10.687,2460854.38665,RR Lyr,AAVSO,STD,,,,
2460854.38884031,7.783,0.005,,CV,HDR,,000-BJW-675,664-074554,X40392AME,|VMAGINS=-15.643|CMAGINS=-12.134|CREFMAG=11.292|CREFERR=0.007|KMAGINS=-10.743|KREFMAG=12.672|KREFERR=0.013,0,1.246,Z,-12.134,-10.743,2460854.38674,RR Lyr,AAVSO,STD,,,,
